Code,Year,Population
166,1950,0
166,1951,0
166,1952,0
166,1953,0
166,1954,0
166,1955,0
166,1956,0
166,1957,0
166,1958,0
166,1959,0
166,1960,0
166,1961,0
166,1962,0
166,1963,0
166,1964,0
166,1965,0
166,1966,0
166,1967,0
166,1968,0
166,1969,0
166,1970,0
166,1971,0
166,1972,0
166,1973,0
166,1974,0
166,1975,0
166,1976,0
166,1977,0
166,1978,0
166,1979,0
166,1980,0
166,1981,0
166,1982,0
166,1983,0
166,1984,0
166,1985,0
166,1986,0
166,1987,0
166,1988,0
166,1989,0
166,1990,0
166,1991,0
166,1992,0
166,1993,0
166,1994,0
166,1995,0
166,1996,0
166,1997,0
166,1998,0
166,1999,0
166,2000,0
166,2001,0
166,2002,0
166,2003,0
166,2004,0
166,2005,0
166,2006,0
166,2007,0
166,2008,0
166,2009,0
166,2010,0
166,2011,0
166,2012,0
166,2013,0
166,2014,0
166,2015,0
166,2016,0
166,2017,0
166,2018,0
166,2019,0
166,2020,0
166,2021,0
166,2022,0
166,2023,0
166,2024,0
166,2025,0
166,2026,0
166,2027,0
166,2028,0
166,2029,0
166,2030,0
166,2031,0
166,2032,0
166,2033,0
166,2034,0
166,2035,0
166,2036,0
166,2037,0
166,2038,0
166,2039,0
166,2040,0
166,2041,0
166,2042,0
166,2043,0
166,2044,0
166,2045,0
166,2046,0
166,2047,0
166,2048,0
166,2049,0
166,2050,0
166,2051,0
166,2052,0
166,2053,0
166,2054,0
166,2055,0
166,2056,0
166,2057,0
166,2058,0
166,2059,0
166,2060,0
166,2061,0
166,2062,0
166,2063,0
166,2064,0
166,2065,0
166,2066,0
166,2067,0
166,2068,0
166,2069,0
166,2070,0
166,2071,0
166,2072,0
166,2073,0
166,2074,0
166,2075,0
166,2076,0
166,2077,0
166,2078,0
166,2079,0
166,2080,0
166,2081,0
166,2082,0
166,2083,0
166,2084,0
166,2085,0
166,2086,0
166,2087,0
166,2088,0
166,2089,0
166,2090,0
166,2091,0
166,2092,0
166,2093,0
166,2094,0
166,2095,0
166,2096,0
166,2097,0
166,2098,0
166,2099,0
166,2100,0
