fonte,entities,years,values
Coal,246,2005,0.0
Coal,246,2006,0.0
Coal,246,2007,0.0
Coal,246,2008,0.0
Coal,246,2009,0.0
Coal,246,2010,0.0
Coal,246,2011,0.0
Coal,246,2012,0.0
Coal,246,2013,0.0
Coal,246,2014,0.0
Coal,246,2015,0.0
Coal,246,2016,0.0
Coal,246,2017,0.0
Coal,246,2018,0.0
Coal,246,2019,0.0
Coal,246,2020,0.0
Coal,246,2021,0.0
Coal,19,2000,0.0
Coal,19,2001,0.0
Coal,19,2002,0.0
Coal,19,2003,0.0
Coal,19,2004,0.0
Coal,19,2005,0.0
Coal,19,2006,0.0
Coal,19,2007,0.0
Coal,19,2008,0.0
Coal,19,2009,0.0
Coal,19,2010,0.0
Coal,19,2011,0.0
Coal,19,2012,0.0
Coal,19,2013,0.0
Coal,19,2014,0.0
Coal,19,2015,0.0
Coal,19,2016,0.0
Coal,19,2017,0.0
Coal,19,2018,0.0
Coal,19,2019,0.0
Coal,19,2020,0.0
Coal,19,2021,0.0
Coal,20,2000,0.0
Coal,20,2001,0.0
Coal,20,2002,0.0
Coal,20,2003,0.0
Coal,20,2004,0.0
Coal,20,2005,0.0
Coal,20,2006,0.0
Coal,20,2007,0.0
Coal,20,2008,0.0
Coal,20,2009,0.0
Coal,20,2010,0.0
Coal,20,2011,0.0
Coal,20,2012,0.0
Coal,20,2013,0.0
Coal,20,2014,0.0
Coal,20,2015,0.0
Coal,20,2016,0.0
Coal,20,2017,0.0
Coal,20,2018,0.0
Coal,20,2019,0.0
Coal,20,2020,0.0
Coal,20,2021,0.0
Coal,21,1985,0.607
Coal,21,1986,1.013
Coal,21,1987,1.016
Coal,21,1988,1.586
Coal,21,1989,0.865
Coal,21,1990,0.66
Coal,21,1991,0.926
Coal,21,1992,0.834
Coal,21,1993,1.18
Coal,21,1994,2.348
Coal,21,1995,1.908
Coal,21,1996,1.917
Coal,21,1997,1.896
Coal,21,1998,1.808
Coal,21,1999,2.106
Coal,21,2000,1.68
Coal,21,2001,1.28
Coal,21,2002,0.76
Coal,21,2003,0.88
Coal,21,2004,1.58
Coal,21,2005,2.05
Coal,21,2006,1.97
Coal,21,2007,2.32
Coal,21,2008,1.82
Coal,21,2009,1.67
Coal,21,2010,2.84
Coal,21,2011,2.74
Coal,21,2012,2.48
Coal,21,2013,2.23
Coal,21,2014,2.4
Coal,21,2015,2.24
Coal,21,2016,1.82
Coal,21,2017,1.9
Coal,21,2018,1.92
Coal,21,2019,1.1
Coal,21,2020,1.55
Coal,21,2021,2.78
Coal,21,2022,2.69
Coal,22,2000,0.0
Coal,22,2001,0.0
Coal,22,2002,0.0
Coal,22,2003,0.0
Coal,22,2004,0.0
Coal,22,2005,0.0
Coal,22,2006,0.0
Coal,22,2007,0.0
Coal,22,2008,0.0
Coal,22,2009,0.0
Coal,22,2010,0.0
Coal,22,2011,0.0
Coal,22,2012,0.0
Coal,22,2013,0.0
Coal,22,2014,0.0
Coal,22,2015,0.0
Coal,22,2016,0.0
Coal,22,2017,0.0
Coal,22,2018,0.0
Coal,22,2019,0.0
Coal,22,2020,0.0
Coal,22,2021,0.0
Coal,219,2000,0.0
Coal,219,2001,0.0
Coal,219,2002,0.0
Coal,219,2003,0.0
Coal,219,2004,0.0
Coal,219,2005,0.0
Coal,219,2006,0.0
Coal,219,2007,0.0
Coal,219,2008,0.0
Coal,219,2009,0.0
Coal,219,2010,0.0
Coal,219,2011,0.0
Coal,219,2012,0.0
Coal,219,2013,0.0
Coal,219,2014,0.0
Coal,219,2015,0.0
Coal,219,2016,0.0
Coal,219,2017,0.0
Coal,219,2018,0.0
Coal,219,2019,0.0
Coal,219,2020,0.0
Coal,219,2021,0.0
Coal,275,1985,654.89886
Coal,275,1986,724.5383
Coal,275,1987,804.49884
Coal,275,1988,860.65796
Coal,275,1989,936.6007
Coal,275,1990,986.32294
Coal,275,1991,1087.4814
Coal,275,1992,1195.3323
Coal,275,1993,1260.8961
Coal,275,1994,1401.4247
Coal,275,1995,1505.7832
Coal,275,1996,1636.5305
Coal,275,1997,1722.1194
Coal,275,1998,1781.4696
Coal,275,1999,1923.0776
Coal,275,2000,2062.6
Coal,275,2001,2198.3
Coal,275,2002,2405.02
Coal,275,2003,2696.74
Coal,275,2004,2962.1301
Coal,275,2005,3272.31
Coal,275,2006,3641.7397
Coal,275,2007,4089.6099
Coal,275,2008,4187.88
Coal,275,2009,4438.79
Coal,275,2010,4873.8003
Coal,275,2011,5406.52
Coal,275,2012,5621.82
Coal,275,2013,6045.69
Coal,275,2014,6316.08
Coal,275,2015,6237.11
Coal,275,2016,6475.53
Coal,275,2017,6848.07
Coal,275,2018,7335.63
Coal,275,2019,7464.14
Coal,275,2020,7429.49
Coal,275,2021,8010.3403
Coal,275,2022,8203.587
Coal,353240,2000,1999.22
Coal,353240,2001,2132.62
Coal,353240,2002,2346.98
Coal,353240,2003,2637.88
Coal,353240,2004,2900.97
Coal,353240,2005,3204.21
Coal,353240,2006,3569.22
Coal,353240,2007,4012.08
Coal,353240,2008,4107.1
Coal,353240,2009,4359.83
Coal,353240,2010,4795.72
Coal,353240,2011,5318.24
Coal,353240,2012,5530.73
Coal,353240,2013,5961.74
Coal,353240,2014,6221.41
Coal,353240,2015,6143.0
Coal,353240,2016,6364.64
Coal,353240,2017,6731.9
Coal,353240,2018,7203.59
Coal,353240,2019,7331.84
Coal,353240,2020,7304.82
Coal,353240,2021,7888.49
Coal,353240,2022,8059.74
Coal,367029,1985,651.4727
Coal,367029,1986,715.3611
Coal,367029,1987,802.7954
Coal,367029,1988,871.47955
Coal,367029,1989,945.22345
Coal,367029,1990,1005.625
Coal,367029,1991,1109.047
Coal,367029,1992,1219.394
Coal,367029,1993,1290.8909
Coal,367029,1994,1437.6665
Coal,367029,1995,1548.622
Coal,367029,1996,1685.7477
Coal,367029,1997,1780.3802
Coal,367029,1998,1846.0676
Coal,367029,1999,1993.9297
Coal,367029,2000,2173.659
Coal,367029,2001,2308.0645
Coal,367029,2002,2507.8206
Coal,367029,2003,2816.5212
Coal,367029,2004,3068.9773
Coal,367029,2005,3394.7222
Coal,367029,2006,3761.3777
Coal,367029,2007,4188.2197
Coal,367029,2008,4307.669
Coal,367029,2009,4552.372
Coal,367029,2010,4934.222
Coal,367029,2011,5448.6885
Coal,367029,2012,5664.9097
Coal,367029,2013,6089.56
Coal,367029,2014,6343.088
Coal,367029,2015,6274.783
Coal,367029,2016,6477.4526
Coal,367029,2017,6842.092
Coal,367029,2018,7313.1963
Coal,367029,2019,7430.3896
Coal,367029,2020,7409.1973
Coal,367029,2021,7956.426
Coal,367029,2022,8120.102
Coal,23,1985,89.374
Coal,23,1986,92.587
Coal,23,1987,100.348
Coal,23,1988,105.998
Coal,23,1989,113.56
Coal,23,1990,123.363
Coal,23,1991,127.22155
Coal,23,1992,130.0024
Coal,23,1993,133.2774
Coal,23,1994,136.8941
Coal,23,1995,141.93535
Coal,23,1996,148.4309
Coal,23,1997,157.47385
Coal,23,1998,165.9459
Coal,23,1999,171.1614
Coal,23,2000,164.06
Coal,23,2001,169.18
Coal,23,2002,165.83
Coal,23,2003,165.02
Coal,23,2004,174.86
Coal,23,2005,171.4
Coal,23,2006,170.88
Coal,23,2007,174.0
Coal,23,2008,173.39
Coal,23,2009,174.01
Coal,23,2010,165.57
Coal,23,2011,164.21
Coal,23,2012,156.29
Coal,23,2013,142.94
Coal,23,2014,148.48
Coal,23,2015,147.06
Coal,23,2016,155.96
Coal,23,2017,151.64
Coal,23,2018,152.53
Coal,23,2019,139.98
Coal,23,2020,133.21
Coal,23,2021,126.79
Coal,23,2022,118.93
Coal,24,1990,6.19
Coal,24,1991,6.84
Coal,24,1992,4.1099997
Coal,24,1993,2.98
Coal,24,1994,3.1
Coal,24,1995,4.3199997
Coal,24,1996,5.28
Coal,24,1997,5.83
Coal,24,1998,4.13
Coal,24,1999,4.42
Coal,24,2000,5.72
Coal,24,2001,6.89
Coal,24,2002,6.61
Coal,24,2003,8.44
Coal,24,2004,7.91
Coal,24,2005,7.17
Coal,24,2006,7.37
Coal,24,2007,6.6
Coal,24,2008,5.53
Coal,24,2009,3.76
Coal,24,2010,4.92
Coal,24,2011,5.43
Coal,24,2012,4.39
Coal,24,2013,4.21
Coal,24,2014,2.94
Coal,24,2015,2.95
Coal,24,2016,2.04
Coal,24,2017,1.76
Coal,24,2018,1.81
Coal,24,2019,1.5
Coal,24,2020,0.56
Coal,24,2021,0.14
Coal,24,2022,0.14
Coal,25,2000,0.0
Coal,25,2001,0.0
Coal,25,2002,0.0
Coal,25,2003,0.0
Coal,25,2004,0.0
Coal,25,2005,0.0
Coal,25,2006,0.0
Coal,25,2007,0.0
Coal,25,2008,0.0
Coal,25,2009,0.0
Coal,25,2010,0.0
Coal,25,2011,0.0
Coal,25,2012,0.0
Coal,25,2013,0.0
Coal,25,2014,0.0
Coal,25,2015,0.0
Coal,25,2016,0.0
Coal,25,2017,0.0
Coal,25,2018,0.0
Coal,25,2019,0.0
Coal,25,2020,0.0
Coal,25,2021,0.0
Coal,26,2000,0.0
Coal,26,2001,0.0
Coal,26,2002,0.0
Coal,26,2003,0.0
Coal,26,2004,0.0
Coal,26,2005,0.0
Coal,26,2006,0.0
Coal,26,2007,0.0
Coal,26,2008,0.0
Coal,26,2009,0.0
Coal,26,2010,0.0
Coal,26,2011,0.0
Coal,26,2012,0.0
Coal,26,2013,0.0
Coal,26,2014,0.0
Coal,26,2015,0.0
Coal,26,2016,0.0
Coal,26,2017,0.0
Coal,26,2018,0.0
Coal,26,2019,0.0
Coal,26,2020,0.0
Coal,26,2021,0.0
Coal,27,2000,0.0
Coal,27,2001,0.0
Coal,27,2002,0.0
Coal,27,2003,0.0
Coal,27,2004,0.0
Coal,27,2005,0.0
Coal,27,2006,0.0
Coal,27,2007,0.0
Coal,27,2008,0.0
Coal,27,2009,0.0
Coal,27,2010,0.0
Coal,27,2011,0.0
Coal,27,2012,0.0
Coal,27,2013,0.0
Coal,27,2014,0.0
Coal,27,2015,0.0
Coal,27,2016,0.0
Coal,27,2017,0.0
Coal,27,2018,0.0
Coal,27,2019,0.0
Coal,27,2020,0.0
Coal,27,2021,0.0
Coal,28,2000,0.0
Coal,28,2001,0.0
Coal,28,2002,0.0
Coal,28,2003,0.0
Coal,28,2004,0.0
Coal,28,2005,0.0
Coal,28,2006,1.42
Coal,28,2007,1.39
Coal,28,2008,1.53
Coal,28,2009,1.69
Coal,28,2010,1.75
Coal,28,2011,1.77
Coal,28,2012,1.81
Coal,28,2013,1.85
Coal,28,2014,1.89
Coal,28,2015,1.64
Coal,28,2016,1.7
Coal,28,2017,1.59
Coal,28,2018,3.25
Coal,28,2019,3.2
Coal,28,2020,9.53
Coal,28,2021,9.56
Coal,28,2022,12.2
Coal,29,2000,0.0
Coal,29,2001,0.0
Coal,29,2002,0.0
Coal,29,2003,0.0
Coal,29,2004,0.0
Coal,29,2005,0.0
Coal,29,2006,0.0
Coal,29,2007,0.0
Coal,29,2008,0.0
Coal,29,2009,0.0
Coal,29,2010,0.0
Coal,29,2011,0.0
Coal,29,2012,0.0
Coal,29,2013,0.0
Coal,29,2014,0.0
Coal,29,2015,0.0
Coal,29,2016,0.0
Coal,29,2017,0.0
Coal,29,2018,0.0
Coal,29,2019,0.0
Coal,29,2020,0.0
Coal,29,2021,0.0
Coal,30,2000,0.0
Coal,30,2001,0.0
Coal,30,2002,0.0
Coal,30,2003,0.0
Coal,30,2004,0.0
Coal,30,2005,0.0
Coal,30,2006,0.0
Coal,30,2007,0.0
Coal,30,2008,0.0
Coal,30,2009,0.0
Coal,30,2010,0.0
Coal,30,2011,0.0
Coal,30,2012,0.0
Coal,30,2013,0.0
Coal,30,2014,0.0
Coal,30,2015,0.0
Coal,30,2016,0.0
Coal,30,2017,0.0
Coal,30,2018,0.0
Coal,30,2019,0.0
Coal,30,2020,0.0
Coal,30,2021,0.0
Coal,4,1990,17.09
Coal,4,1991,16.51
Coal,4,1992,16.01
Coal,4,1993,16.3
Coal,4,1994,16.98
Coal,4,1995,16.52
Coal,4,1996,15.55
Coal,4,1997,13.75
Coal,4,1998,14.19
Coal,4,1999,9.94
Coal,4,2000,12.92
Coal,4,2001,9.94
Coal,4,2002,10.03
Coal,4,2003,9.64
Coal,4,2004,9.15
Coal,4,2005,8.2
Coal,4,2006,6.85
Coal,4,2007,6.47
Coal,4,2008,5.55
Coal,4,2009,5.18
Coal,4,2010,4.2
Coal,4,2011,3.48
Coal,4,2012,3.39
Coal,4,2013,3.01
Coal,4,2014,2.09
Coal,4,2015,2.07
Coal,4,2016,0.39
Coal,4,2017,0.09
Coal,4,2018,0.09
Coal,4,2019,0.09
Coal,4,2020,0.08
Coal,4,2021,0.04
Coal,4,2022,0.04
Coal,31,2000,0.0
Coal,31,2001,0.0
Coal,31,2002,0.0
Coal,31,2003,0.0
Coal,31,2004,0.0
Coal,31,2005,0.0
Coal,31,2006,0.0
Coal,31,2007,0.0
Coal,31,2008,0.0
Coal,31,2009,0.0
Coal,31,2010,0.0
Coal,31,2011,0.0
Coal,31,2012,0.0
Coal,31,2013,0.0
Coal,31,2014,0.0
Coal,31,2015,0.0
Coal,31,2016,0.0
Coal,31,2017,0.0
Coal,31,2018,0.0
Coal,31,2019,0.0
Coal,31,2020,0.0
Coal,31,2021,0.0
Coal,32,2000,0.0
Coal,32,2001,0.0
Coal,32,2002,0.0
Coal,32,2003,0.0
Coal,32,2004,0.0
Coal,32,2005,0.0
Coal,32,2006,0.0
Coal,32,2007,0.0
Coal,32,2008,0.0
Coal,32,2009,0.0
Coal,32,2010,0.0
Coal,32,2011,0.0
Coal,32,2012,0.0
Coal,32,2013,0.0
Coal,32,2014,0.0
Coal,32,2015,0.0
Coal,32,2016,0.0
Coal,32,2017,0.0
Coal,32,2018,0.0
Coal,32,2019,0.0
Coal,32,2020,0.0
Coal,32,2021,0.0
Coal,33,2000,0.0
Coal,33,2001,0.0
Coal,33,2002,0.0
Coal,33,2003,0.0
Coal,33,2004,0.0
Coal,33,2005,0.0
Coal,33,2006,0.0
Coal,33,2007,0.0
Coal,33,2008,0.0
Coal,33,2009,0.0
Coal,33,2010,0.0
Coal,33,2011,0.0
Coal,33,2012,0.0
Coal,33,2013,0.0
Coal,33,2014,0.0
Coal,33,2015,0.0
Coal,33,2016,0.0
Coal,33,2017,0.0
Coal,33,2018,0.0
Coal,33,2019,0.0
Coal,33,2020,0.0
Coal,33,2021,0.0
Coal,34,2000,0.0
Coal,34,2001,0.0
Coal,34,2002,0.0
Coal,34,2003,0.0
Coal,34,2004,0.0
Coal,34,2005,0.0
Coal,34,2006,0.0
Coal,34,2007,0.0
Coal,34,2008,0.0
Coal,34,2009,0.0
Coal,34,2010,0.0
Coal,34,2011,0.0
Coal,34,2012,0.0
Coal,34,2013,0.0
Coal,34,2014,0.0
Coal,34,2015,0.0
Coal,34,2016,0.0
Coal,34,2017,0.0
Coal,34,2018,0.0
Coal,34,2019,0.0
Coal,34,2020,0.0
Coal,34,2021,0.0
Coal,34,2022,0.0
Coal,35,2000,5.01
Coal,35,2001,5.13
Coal,35,2002,5.19
Coal,35,2003,6.36
Coal,35,2004,6.34
Coal,35,2005,6.21
Coal,35,2006,7.0
Coal,35,2007,7.32
Coal,35,2008,9.36
Coal,35,2009,8.86
Coal,35,2010,8.55
Coal,35,2011,10.24
Coal,35,2012,9.27
Coal,35,2013,9.49
Coal,35,2014,9.5
Coal,35,2015,9.36
Coal,35,2016,11.26
Coal,35,2017,11.56
Coal,35,2018,11.64
Coal,35,2019,10.26
Coal,35,2020,10.71
Coal,35,2021,10.1
Coal,35,2022,9.99
Coal,36,2000,0.89
Coal,36,2001,0.95
Coal,36,2002,0.84
Coal,36,2003,0.68
Coal,36,2004,0.74
Coal,36,2005,0.81
Coal,36,2006,0.75
Coal,36,2007,0.58
Coal,36,2008,0.55
Coal,36,2009,0.27
Coal,36,2010,0.33
Coal,36,2011,0.2
Coal,36,2012,0.15
Coal,36,2013,0.63
Coal,36,2014,1.78
Coal,36,2015,2.29
Coal,36,2016,2.07
Coal,36,2017,2.33
Coal,36,2018,2.43
Coal,36,2019,2.5
Coal,36,2020,1.68
Coal,36,2021,1.79
Coal,37,1985,4.9449463
Coal,37,1986,6.184231
Coal,37,1987,5.4099817
Coal,37,1988,4.7146597
Coal,37,1989,5.4487123
Coal,37,1990,4.620541
Coal,37,1991,5.5337596
Coal,37,1992,5.0074778
Coal,37,1993,4.9085813
Coal,37,1994,4.9706693
Coal,37,1995,5.442427
Coal,37,1996,6.0257387
Coal,37,1997,7.3102727
Coal,37,1998,6.973629
Coal,37,1999,9.714973
Coal,37,2000,10.66
Coal,37,2001,10.85
Coal,37,2002,9.01
Coal,37,2003,8.96
Coal,37,2004,10.3
Coal,37,2005,10.81
Coal,37,2006,10.51
Coal,37,2007,10.58
Coal,37,2008,11.67
Coal,37,2009,9.86
Coal,37,2010,11.15
Coal,37,2011,12.61
Coal,37,2012,14.19
Coal,37,2013,21.39
Coal,37,2014,26.17
Coal,37,2015,26.12
Coal,37,2016,25.01
Coal,37,2017,24.64
Coal,37,2018,22.68
Coal,37,2019,23.46
Coal,37,2020,19.53
Coal,37,2021,25.22
Coal,37,2022,15.65
Coal,196,2000,0.0
Coal,196,2001,0.0
Coal,196,2002,0.0
Coal,196,2003,0.0
Coal,196,2004,0.0
Coal,196,2005,0.0
Coal,196,2006,0.0
Coal,196,2007,0.0
Coal,196,2008,0.0
Coal,196,2009,0.0
Coal,196,2010,0.0
Coal,196,2011,0.0
Coal,196,2012,0.0
Coal,196,2013,0.0
Coal,196,2014,0.0
Coal,196,2015,0.0
Coal,196,2016,0.0
Coal,196,2017,0.0
Coal,196,2018,0.0
Coal,196,2019,0.0
Coal,196,2020,0.0
Coal,196,2021,0.0
Coal,38,2000,0.0
Coal,38,2001,0.0
Coal,38,2002,0.0
Coal,38,2003,0.0
Coal,38,2004,0.0
Coal,38,2005,0.0
Coal,38,2006,0.0
Coal,38,2007,0.0
Coal,38,2008,0.0
Coal,38,2009,0.0
Coal,38,2010,0.0
Coal,38,2011,0.0
Coal,38,2012,0.0
Coal,38,2013,0.0
Coal,38,2014,0.0
Coal,38,2015,0.0
Coal,38,2016,0.0
Coal,38,2017,0.0
Coal,38,2018,0.0
Coal,38,2019,2.3
Coal,38,2020,2.18
Coal,38,2021,2.32
Coal,39,1990,20.98
Coal,39,1991,20.779999
Coal,39,1992,17.81
Coal,39,1993,17.16
Coal,39,1994,16.89
Coal,39,1995,17.33
Coal,39,1996,17.16
Coal,39,1997,18.89
Coal,39,1998,18.300001
Coal,39,1999,16.27
Coal,39,2000,16.94
Coal,39,2001,19.5
Coal,39,2002,17.18
Coal,39,2003,19.24
Coal,39,2004,18.9
Coal,39,2005,18.46
Coal,39,2006,19.09
Coal,39,2007,22.37
Coal,39,2008,23.18
Coal,39,2009,21.1
Coal,39,2010,22.61
Coal,39,2011,27.53
Coal,39,2012,22.87
Coal,39,2013,19.39
Coal,39,2014,21.31
Coal,39,2015,22.53
Coal,39,2016,19.37
Coal,39,2017,20.92
Coal,39,2018,18.66
Coal,39,2019,17.2
Coal,39,2020,13.51
Coal,39,2021,17.09
Coal,39,2022,21.39
Coal,40,2000,0.0
Coal,40,2001,0.0
Coal,40,2002,0.0
Coal,40,2003,0.0
Coal,40,2004,0.0
Coal,40,2005,0.0
Coal,40,2006,0.0
Coal,40,2007,0.0
Coal,40,2008,0.0
Coal,40,2009,0.0
Coal,40,2010,0.0
Coal,40,2011,0.0
Coal,40,2012,0.0
Coal,40,2013,0.0
Coal,40,2014,0.0
Coal,40,2015,0.0
Coal,40,2016,0.0
Coal,40,2017,0.0
Coal,40,2018,0.0
Coal,40,2019,0.0
Coal,40,2020,0.0
Coal,40,2021,0.0
Coal,41,2000,0.0
Coal,41,2001,0.0
Coal,41,2002,0.0
Coal,41,2003,0.0
Coal,41,2004,0.0
Coal,41,2005,0.0
Coal,41,2006,0.0
Coal,41,2007,0.0
Coal,41,2008,0.0
Coal,41,2009,0.0
Coal,41,2010,0.0
Coal,41,2011,0.0
Coal,41,2012,0.0
Coal,41,2013,0.0
Coal,41,2014,0.0
Coal,41,2015,0.0
Coal,41,2016,0.0
Coal,41,2017,0.0
Coal,41,2018,0.0
Coal,41,2019,0.0
Coal,41,2020,0.0
Coal,41,2021,0.0
Coal,41,2022,0.0
Coal,367031,1985,207.64061
Coal,367031,1986,217.3797
Coal,367031,1987,224.82928
Coal,367031,1988,225.06387
Coal,367031,1989,228.46237
Coal,367031,1990,230.20174
Coal,367031,1991,227.39139
Coal,367031,1992,221.36626
Coal,367031,1993,211.82936
Coal,367031,1994,217.84323
Coal,367031,1995,212.54468
Coal,367031,1996,206.9658
Coal,367031,1997,197.49643
Coal,367031,1998,202.0901
Coal,367031,1999,197.99973
Coal,367031,2000,214.23418
Coal,367031,2001,210.55377
Coal,367031,2002,213.20874
Coal,367031,2003,220.3836
Coal,367031,2004,214.27705
Coal,367031,2005,218.05919
Coal,367031,2006,229.90585
Coal,367031,2007,229.69833
Coal,367031,2008,260.91327
Coal,367031,2009,225.36378
Coal,367031,2010,235.00699
Coal,367031,2011,237.70328
Coal,367031,2012,239.89317
Coal,367031,2013,235.6409
Coal,367031,2014,230.6031
Coal,367031,2015,227.44653
Coal,367031,2016,236.7056
Coal,367031,2017,247.1202
Coal,367031,2018,256.21176
Coal,367031,2019,266.27347
Coal,367031,2020,253.91841
Coal,367031,2021,262.77002
Coal,367031,2022,275.37067
Coal,42,2000,0.0
Coal,42,2001,0.0
Coal,42,2002,0.0
Coal,42,2003,0.0
Coal,42,2004,0.0
Coal,42,2005,0.0
Coal,42,2006,0.0
Coal,42,2007,0.0
Coal,42,2008,0.0
Coal,42,2009,0.0
Coal,42,2010,0.0
Coal,42,2011,0.0
Coal,42,2012,0.0
Coal,42,2013,0.0
Coal,42,2014,0.77
Coal,42,2015,1.73
Coal,42,2016,2.16
Coal,42,2017,3.2
Coal,42,2018,2.56
Coal,42,2019,3.41
Coal,42,2020,3.42
Coal,42,2021,3.68
Coal,43,2000,0.0
Coal,43,2001,0.0
Coal,43,2002,0.0
Coal,43,2003,0.0
